IBIS codes,Destinations,TDE,Calendar,Country Code,Area Code,Price/min,Price Status,Comment,Cli,Start Date,End Date
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3273,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3274,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3277,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3278,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3282,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3284,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3285,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3286,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3287,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,332,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,334,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,335,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,336,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3370,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3371,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3372,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3373,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3375,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3376,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3377,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3378,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3380,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3381,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3389,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,34611,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,352,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3530,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3531,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3532,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3533,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3534,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3536,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3538,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3539,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3554,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3555,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3556,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3557,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3559,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3561,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3562,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3563,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3564,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3565,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3566,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3569,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3570,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3571,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3572,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3574,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3575,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3576,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3577,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3578,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3579,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3580,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3581,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3582,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3585,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3586,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3587,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3588,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3589,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3628,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3629,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3650,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3651,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3655,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3656,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3657,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3658,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3671,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3672,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3673,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3674,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3675,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3722,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3729,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3730,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3731,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3732,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3735,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3736,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3737,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3738,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3739,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3741,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3742,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3747,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3748,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3749,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3751,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3752,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3753,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3754,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3755,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3766,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3767,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3768,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3769,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3771,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3772,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3777,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3788,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3822,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3823,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3824,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3829,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3851,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3879,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,3882,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,39511,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,4950,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,4951,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,4952,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,4958,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,4959,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,50991,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,51991,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,52991,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,53991,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,53992,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,54911,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,55991,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,55992,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,56991,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,57991,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,58991,0.19946,,,YES,1-Jan-18,
BIH PTTBIH,Bosnia And Herzegovina BH Telecom,STD,SINT,387,59991,0.19946,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,30481,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,30482,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,30488,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,31481,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,31488,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,32481,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,32482,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,32488,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,33981,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,33982,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,33983,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,33988,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,34481,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,34483,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,34488,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,35481,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,35482,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,35483,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,35484,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,35488,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,36981,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,36982,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,36988,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,37981,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,37982,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,37988,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,38481,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,38488,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,39481,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,39488,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4920,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4921,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4922,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4923,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4924,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4930,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4931,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4932,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4933,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4934,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4935,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4936,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4938,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4948,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,4949,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5021,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5022,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5023,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5024,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5025,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5026,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5027,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5028,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5029,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5032,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5036,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5037,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5042,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5043,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5046,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5048,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5049,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5120,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5121,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5122,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5123,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5124,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5125,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5126,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5127,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5128,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,513,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5141,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5142,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5143,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5145,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5146,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5147,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5148,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5149,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5150,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5153,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5155,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5156,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5158,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5159,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5164,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5165,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5166,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5167,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5168,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5169,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5174,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5175,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5176,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5178,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5180,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5181,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5182,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5183,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5184,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5186,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5187,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5189,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5221,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5222,0.20301,,,YES,1-Jan-18,
BIH SRPSKE,Bosnia And Herzegovina m:tel,STD,SINT,387,5223,0.20301,,,YES,1-Jan-18,
